Customer ID,Recency,Frequency,Monetary,TotalQuantity,AverageQuantity,MaxQuantity,MinQuantity,AveragePrice,MaxPrice,MinPrice,AverageOrderValue,RevenueStd,TotalProducts,UniqueProducts,ProductDiversity,AverageBasketSize,MaxBasketSize,ActiveMonths,CustomerLifetime,AvgPurchaseGap,WeekendRatio,MorningRatio,AfternoonRatio,EveningRatio,Country,FrequencyPerMonth,RevenuePerProduct,CustomerValue
12375.0,11,2,457.5,178,10.470588235294118,30,1,6.912941176470589,40.0,0.85,228.75,14.672205115154863,17,14,0.8235294117647058,89.0,91,2,87,5.4375,0.0,0.35294117647058826,0.6470588235294118,0.0,12,1.0,26.91176470588235,915.0
12376.0,390,2,503.15,240,18.46153846153846,48,1,8.03076923076923,40.0,0.85,251.575,30.968118428060155,13,11,0.8461538461538461,120.0,203,2,28,2.3333333333333335,0.0,0.8461538461538461,0.15384615384615385,0.0,34,1.0,38.70384615384615,1006.3
12377.0,315,4,3426.32,2105,13.848684210526315,96,2,2.7402631578947365,40.0,0.21,856.58,15.27969332002416,152,129,0.8486842105263158,526.25,835,4,274,1.8079470198675496,0.0,0.28289473684210525,0.5328947368421053,0.18421052631578946,34,1.0,22.54157894736842,13705.28
12378.0,130,2,5416.32,3316,11.016611295681063,288,1,3.380099667774086,39.95,0.21,2708.16,8.561977696625902,301,281,0.9335548172757475,1658.0,2529,2,432,1.44,0.0,0.7275747508305648,0.2724252491694352,0.0,34,1.0,17.994418604651162,10832.64
12379.0,82,4,1620.22,815,10.061728395061728,48,2,2.9080246913580248,15.0,0.42,405.055,10.28763420475593,81,58,0.7160493827160493,203.75,245,4,452,5.65,0.0,0.24691358024691357,0.7530864197530864,0.0,3,1.0,20.002716049382716,6480.88
12380.0,22,11,9676.300000000001,3355,12.111913357400722,72,1,9.894657039711191,1508.65,0.29,879.6636363636364,93.69673130466374,277,156,0.5631768953068592,305.0,815,8,640,2.3079710144927534,0.0,0.2743682310469314,0.7256317689530686,0.0,3,1.375,34.93249097472925,106439.30000000002
12381.0,5,5,1845.31,808,9.28735632183908,36,1,4.683218390804598,40.0,0.39,369.062,25.892950235134975,87,70,0.8045977011494253,161.6,568,4,115,1.313953488372093,0.1839080459770115,0.7241379310344828,0.27586206896551724,0.0,26,1.25,21.21045977011494,9226.55
12383.0,185,5,1850.56,1532,15.474747474747474,144,1,3.086969696969697,18.0,0.12,370.11199999999997,12.680055152091024,99,84,0.8484848484848485,306.4,754,5,167,1.683673469387755,0.0,0.20202020202020202,0.797979797979798,0.0,3,1.0,18.69252525252525,9252.8
12384.0,29,2,585.27,126,4.666666666666667,12,1,7.87925925925926,40.0,0.83,292.635,17.295302608156128,27,26,0.9629629629629629,63.0,64,2,92,3.5384615384615383,0.0,1.0,0.0,0.0,34,1.0,21.676666666666666,1170.54
12385.0,379,1,1938.4,612,9.415384615384616,36,4,3.6807692307692306,15.0,0.85,1938.4,34.521105375496795,65,65,1.0,612.0,612,1,0,0.0,0.0,0.0,1.0,0.0,3,1.0,29.821538461538463,1938.4
12386.0,338,2,401.9,354,35.4,120,4,2.391,6.75,0.36,200.95,22.821064830546362,10,10,1.0,177.0,214,2,29,3.2222222222222223,0.0,0.8,0.2,0.0,0,1.0,40.19,803.8
12387.0,415,1,143.94,134,14.88888888888889,24,2,2.7622222222222224,16.95,0.42,143.94,7.734248509066669,9,9,1.0,134.0,134,1,0,0.0,0.0,0.0,1.0,0.0,0,1.0,15.993333333333332,143.94
12388.0,16,8,3901.11,2001,13.705479452054794,96,3,2.8247260273972605,11.15,0.19,487.63875,16.813294759949088,146,83,0.5684931506849316,250.125,478,8,566,3.882758620689655,0.1506849315068493,0.2808219178082192,0.7191780821917808,0.0,0,1.0,26.719931506849317,31208.88
12389.0,403,3,1433.33,614,12.53061224489796,48,2,2.6542857142857144,9.95,0.42,477.77666666666664,31.130745142258405,49,41,0.8367346938775511,204.66666666666666,362,3,253,5.25,0.0,0.5918367346938775,0.40816326530612246,0.0,0,1.0,29.251632653061222,4299.99
12390.0,80,1,549.84,353,11.03125,36,1,3.996875,16.95,0.42,549.84,7.172142344268664,32,32,1.0,353.0,353,1,0,0.0,0.0,1.0,0.0,0.0,3,1.0,17.1825,549.84
12391.0,22,6,2724.84,1204,4.50936329588015,72,1,3.788651685393259,79.95,0.21,454.14000000000004,14.546095286936838,267,241,0.9026217228464419,200.66666666666666,387,4,641,2.406015037593985,0.0,0.36704119850187267,0.6329588014981273,0.0,7,1.5,10.205393258426966,16349.04
12392.0,591,1,234.75000000000003,73,10.428571428571429,24,2,5.035714285714286,9.95,1.25,234.75000000000003,25.706560678254146,7,7,1.0,73.0,73,1,0,0.0,0.0,0.0,1.0,0.0,0,1.0,33.53571428571429,234.75000000000003
12393.0,72,6,2399.4500000000003,1311,12.25233644859813,48,1,2.479906542056075,12.75,0.55,399.90833333333336,15.449982252282314,107,63,0.5887850467289719,218.5,351,5,356,3.339622641509434,0.0,0.3644859813084112,0.6355140186915887,0.0,0,1.2,22.42476635514019,14396.7
12394.0,64,2,1272.48,819,30.333333333333332,256,2,3.3707407407407404,18.0,0.72,636.24,64.92458923381407,27,26,0.9629629629629629,409.5,637,2,153,5.884615384615385,0.0,0.2222222222222222,0.7777777777777778,0.0,3,1.0,47.12888888888889,2544.96
12395.0,19,15,4721.17,3205,13.243801652892563,120,1,3.604876033057851,39.95,0.19,314.74466666666666,12.398246101656591,242,145,0.5991735537190083,213.66666666666666,734,11,583,2.3941908713692945,0.06198347107438017,0.26859504132231404,0.731404958677686,0.0,3,1.3636363636363635,19.50896694214876,70817.55
12396.0,674,1,931.43,591,9.092307692307692,24,1,2.2993846153846156,10.95,0.65,931.43,3.5209391366290537,65,65,1.0,591.0,591,1,0,0.0,0.0,0.0,1.0,0.0,29,1.0,14.329692307692307,931.43
12397.0,36,2,2409.9,1263,10.023809523809524,36,1,3.4682539682539684,16.95,0.29,1204.95,15.703009487720134,126,110,0.873015873015873,631.5,704,2,99,0.792,0.0,0.4444444444444444,0.5555555555555556,0.0,3,1.0,19.126190476190477,4819.8
12398.0,46,1,1635.6599999999999,1394,16.4,36,4,1.992705882352941,40.0,0.39,1635.6599999999999,22.43008874276701,85,85,1.0,1394.0,1394,1,0,0.0,0.0,1.0,0.0,0.0,34,1.0,19.24305882352941,1635.6599999999999
12399.0,119,7,1962.3,2198,19.98181818181818,108,1,2.0414545454545454,15.0,0.14,280.3285714285714,9.392297795617853,110,67,0.6090909090909091,314.0,530,7,525,4.807339449541284,0.0,0.8454545454545455,0.15454545454545454,0.0,3,1.0,17.83909090909091,13736.1
12400.0,414,1,205.25,91,8.272727272727273,24,3,2.9136363636363636,4.95,0.85,205.25,5.161628530891108,11,11,1.0,91.0,91,1,0,0.0,0.0,0.0,1.0,0.0,0,1.0,18.65909090909091,205.25
12401.0,303,1,84.3,11,2.2,4,1,9.68,15.0,3.75,84.3,5.419340365764086,5,5,1.0,11.0,11,1,0,0.0,0.0,0.0,1.0,0.0,3,1.0,16.86,84.3
12402.0,323,6,1256.9,584,8.342857142857143,12,1,3.3049999999999997,15.0,0.85,209.48333333333335,5.5016436467418535,70,43,0.6142857142857143,97.33333333333333,168,6,347,5.0,0.4,0.15714285714285714,0.8428571428571429,0.0,3,1.0,17.955714285714286,7541.400000000001
12403.0,50,2,1019.36,260,28.88888888888889,72,2,7.103333333333334,18.0,3.39,509.68,88.75684055014827,9,5,0.5555555555555556,130.0,164,2,471,58.875,0.0,1.0,0.0,0.0,9,1.0,113.26222222222222,2038.72
12404.0,682,1,63.24,1,1.0,1,1,63.24,63.24,63.24,63.24,0.0,1,1,1.0,1.0,1,1,0,0.0,0.0,0.0,1.0,0.0,12,1.0,63.24,63.24
12405.0,149,1,1710.39,857,15.87037037037037,48,2,3.5442592592592597,40.0,0.29,1710.39,42.769103308331616,54,54,1.0,857.0,857,1,0,0.0,0.0,1.0,0.0,0.0,12,1.0,31.67388888888889,1710.39
12406.0,22,5,6390.36,3416,20.57831325301205,200,4,2.529879518072289,14.95,0.29,1278.072,33.516541599681986,166,114,0.6867469879518072,683.2,1025,5,675,4.078787878787879,0.0,0.45180722891566266,0.15060240963855423,0.39759036144578314,9,1.0,38.49614457831325,31951.8
12407.0,50,5,1708.1200000000001,1416,18.38961038961039,272,1,3.2674025974025973,18.0,0.12,341.624,16.695276404955607,77,57,0.7402597402597403,283.2,522,4,214,2.789473684210526,0.19480519480519481,0.5974025974025974,0.4025974025974026,0.0,3,1.25,22.183376623376624,8540.6
12408.0,33,8,4340.7699999999995,2229,14.018867924528301,64,1,3.0869811320754716,34.95,0.12,542.5962499999999,25.34464346438114,159,104,0.6540880503144654,278.625,480,7,465,2.930379746835443,0.0,0.2893081761006289,0.710691823899371,0.0,3,1.1428571428571428,27.300440251572326,34726.159999999996
12409.0,79,7,23419.29,13143,49.78409090909091,240,1,3.2362121212121213,29.95,0.12,3345.612857142857,53.63124365399015,264,177,0.6704545454545454,1877.5714285714287,4402,6,486,1.8403041825095057,0.32954545454545453,0.4128787878787879,0.5871212121212122,0.0,34,1.1666666666666667,88.70943181818183,163935.03
12410.0,309,3,1013.71,341,8.525,24,2,6.01475,40.0,0.42,337.90333333333336,24.88181613738981,40,36,0.9,113.66666666666667,203,2,193,4.948717948717949,0.35,0.65,0.35,0.0,34,1.5,25.342750000000002,3041.13
12411.0,410,1,346.9,138,6.2727272727272725,12,2,3.3954545454545455,9.95,0.85,346.9,10.704444398011972,22,22,1.0,138.0,138,1,0,0.0,0.0,1.0,0.0,0.0,0,1.0,15.768181818181818,346.9
12412.0,75,6,2596.93,1997,15.724409448818898,48,1,2.567795275590551,18.0,0.18,432.82166666666666,14.38937648772652,127,82,0.6456692913385826,332.8333333333333,642,6,464,3.6666666666666665,0.0,0.25984251968503935,0.7401574803149606,0.0,9,1.0,20.448267716535433,15581.579999999998
12413.0,67,4,999.45,319,6.254901960784314,24,1,5.902745098039216,29.95,0.65,249.8625,10.631906751682438,51,41,0.803921568627451,79.75,180,4,335,6.68,0.0784313725490196,0.19607843137254902,0.803921568627451,0.0,13,1.0,19.597058823529412,3997.8
12414.0,217,6,952.41,495,17.678571428571427,48,1,16.35,130.0,0.21,158.73499999999999,32.04963378564022,28,21,0.75,82.5,193,4,246,9.074074074074074,0.0,0.17857142857142858,0.8214285714285714,0.0,1,1.5,34.01464285714285,5714.46
12415.0,24,28,144458.37,91447,98.7548596112311,1152,1,2.968790496760259,350.0,0.19,5159.2275,172.17613709798167,926,498,0.5377969762419006,3265.964285714286,15049,15,503,0.5297297297297298,0.0,0.5086393088552916,0.49136069114470843,0.0,0,1.8666666666666667,156.00255939524837,4044834.36
12416.0,657,1,202.56,132,12.0,12,12,1.5345454545454544,2.1,0.55,202.56,6.88728155898445,11,11,1.0,132.0,132,1,0,0.0,1.0,1.0,0.0,0.0,0,1.0,18.414545454545454,202.56
12417.0,3,20,6797.41,2884,7.815718157181572,50,1,5.453414634146341,29.95,0.19,339.8705,9.881187356993633,369,270,0.7317073170731707,144.2,344,16,730,1.9592391304347827,0.1111111111111111,0.44173441734417346,0.5013550135501355,0.056910569105691054,3,1.25,18.421165311653116,135948.2
12418.0,113,4,2021.2,1088,10.666666666666666,48,1,3.3453921568627454,9.95,0.19,505.3,17.97466674444534,102,90,0.8823529411764706,272.0,407,4,517,5.108910891089109,0.0,0.6078431372549019,0.39215686274509803,0.0,34,1.0,19.815686274509805,8084.8
12419.0,386,2,503.01,231,9.24,24,1,5.0436000000000005,28.0,0.19,251.505,17.157376567140638,25,23,0.92,115.5,208,2,27,1.125,0.0,1.0,0.0,0.0,32,1.0,20.1204,1006.02
12420.0,64,1,600.39,345,11.89655172413793,96,1,4.707241379310345,16.95,0.12,600.39,9.201862041164851,29,29,1.0,345.0,345,1,0,0.0,0.0,1.0,0.0,0.0,7,1.0,20.70310344827586,600.39
12421.0,16,6,1098.6,652,10.03076923076923,48,1,4.771076923076923,28.0,0.39,183.1,10.261060531015001,65,44,0.676923076923077,108.66666666666667,158,6,489,7.609375,0.2153846153846154,0.3076923076923077,0.6923076923076923,0.0,32,1.0,16.90153846153846,6591.599999999999
12422.0,96,17,5231.8,2596,15.093023255813954,288,1,10.177732558139535,662.25,0.21,307.7529411764706,61.04455699279744,172,137,0.7965116279069767,152.7058823529412,487,11,625,3.6023391812865495,0.12209302325581395,0.3488372093023256,0.6511627906976745,0.0,34,1.5454545454545454,30.417441860465118,88940.6
12423.0,1,10,2622.39,1793,10.866666666666667,36,1,2.970242424242424,18.0,0.29,262.239,8.625448250185594,165,128,0.7757575757575758,179.3,372,10,465,2.8048780487804876,0.0,0.8909090909090909,0.10909090909090909,0.0,3,1.0,15.893272727272727,26223.899999999998
12424.0,163,4,3340.03,2025,22.01086956521739,144,2,2.1891304347826086,9.95,0.38,835.0075,40.86032701861701,92,78,0.8478260869565217,506.25,863,3,385,4.230769230769231,0.0,0.5108695652173914,0.4891304347826087,0.0,0,1.3333333333333333,36.30467391304348,13360.12
12425.0,78,2,1741.41,1147,12.604395604395604,48,2,2.4042857142857144,12.75,0.14,870.705,11.410034717688296,91,87,0.9560439560439561,573.5,651,2,370,4.111111111111111,0.0,0.0,1.0,0.0,28,1.0,19.136373626373626,3482.82
12426.0,195,2,1345.21,584,7.584415584415584,25,1,3.5572727272727276,18.0,0.1,672.605,10.276329594346771,77,73,0.948051948051948,292.0,326,2,468,6.157894736842105,0.38961038961038963,0.6103896103896104,0.38961038961038963,0.0,14,1.0,17.470259740259742,2690.42
12427.0,22,3,825.8,533,17.193548387096776,288,2,4.589032258064516,18.0,0.21,275.26666666666665,17.504324559364463,31,26,0.8387096774193549,177.66666666666666,340,3,349,11.633333333333333,0.0,0.5161290322580645,0.4838709677419355,0.0,14,1.0,26.638709677419353,2477.3999999999996
12428.0,26,9,7956.46,3536,12.02721088435374,48,2,4.627414965986395,275.6,0.12,884.0511111111111,43.42766763742172,294,258,0.8775510204081632,392.8888888888889,1273,5,257,0.8703071672354948,0.034013605442176874,0.7789115646258503,0.22108843537414966,0.0,12,1.8,27.062789115646257,71608.14
12429.0,9,8,6204.41,2890,18.88888888888889,120,2,3.1629411764705884,28.0,0.29,775.55125,37.38224261441115,153,124,0.8104575163398693,361.25,571,6,537,3.5197368421052633,0.0,0.13725490196078433,0.8627450980392157,0.0,9,1.3333333333333333,40.55169934640523,49635.28
12430.0,43,1,256.4,117,10.636363636363637,24,1,6.225454545454546,40.0,0.42,256.4,14.033241574593845,11,11,1.0,117.0,117,1,0,0.0,0.0,0.0,1.0,0.0,26,1.0,23.30909090909091,256.4
12431.0,36,27,10432.22,4600,11.794871794871796,336,1,3.760564102564103,16.95,0.42,386.3785185185185,42.914610793232626,390,244,0.6256410256410256,170.37037037037038,479,16,658,1.6658097686375322,0.07692307692307693,0.5820512820512821,0.4153846153846154,0.002564102564102564,0,1.6875,26.749282051282048,281669.94
12432.0,43,5,5059.32,1801,16.675925925925927,96,1,10.550833333333333,700.0,0.29,1011.8639999999999,75.6796474737069,108,107,0.9907407407407407,360.2,1090,2,129,1.1962616822429906,0.0,0.2962962962962963,0.7037037037037037,0.0,26,2.5,46.845555555555556,25296.6
12433.0,1,10,16794.14,13534,24.211091234347048,240,2,2.2511270125223617,14.95,0.1,1679.414,26.156722949057094,559,285,0.5098389982110912,1353.4,2299,8,476,0.8458781362007168,0.0,0.3667262969588551,0.6332737030411449,0.0,26,1.25,30.04318425760286,167941.4
12434.0,85,3,1103.43,532,7.6,24,1,3.5964285714285715,9.95,0.39,367.81,7.414088570921859,70,62,0.8857142857142857,177.33333333333334,317,3,296,4.27536231884058,0.0,0.0,1.0,0.0,0,1.0,15.763285714285715,3310.29
12435.0,80,6,13925.93,4958,44.267857142857146,480,4,3.729107142857143,14.95,0.29,2320.9883333333332,138.95051116871076,112,88,0.7857142857142857,826.3333333333334,1176,6,657,5.90990990990991,0.0,0.5714285714285714,0.42857142857142855,0.0,9,1.0,124.33866071428572,83555.58
12436.0,100,1,509.01,211,13.1875,24,2,5.2675,40.0,0.55,509.01,18.84557161731459,16,16,1.0,211.0,211,1,0,0.0,0.0,0.0,1.0,0.0,26,1.0,31.813125,509.01
12437.0,2,39,12683.4,8000,14.209591474245116,120,1,3.37190053285968,18.0,0.21,325.2153846153846,17.36155481782761,563,273,0.4849023090586146,205.12820512820514,1532,20,735,1.2758007117437722,0.046181172291296625,0.5364120781527532,0.4635879218472469,0.0,13,1.95,22.52824156305506,494652.6
12438.0,14,2,2906.85,1180,12.040816326530612,48,1,3.894897959183673,40.0,0.06,1453.425,40.54791789245686,98,84,0.8571428571428571,590.0,594,2,125,1.288659793814433,0.0,0.0,1.0,0.0,26,1.0,29.66173469387755,5813.7
12439.0,683,2,1142.88,478,6.732394366197183,24,1,3.706478873239437,14.95,0.42,571.44,4.8188002631210125,71,69,0.971830985915493,239.0,446,2,43,0.6142857142857143,0.0,0.9436619718309859,0.056338028169014086,0.0,7,1.0,16.096901408450705,2285.76
12440.0,462,2,859.2,331,10.34375,16,1,5.448125,40.0,0.85,429.6,16.40073975514913,32,21,0.65625,165.5,255,2,255,8.225806451612904,0.0,0.0,1.0,0.0,1,1.0,26.85,1718.4
12441.0,367,1,173.55,121,11.0,25,1,3.700909090909091,18.0,0.42,173.55,4.004083143265363,11,11,1.0,121.0,121,1,0,0.0,0.0,1.0,0.0,0.0,13,1.0,15.77727272727273,173.55
12442.0,3,1,172.06,182,15.166666666666666,25,1,3.34,28.0,0.39,172.06,8.012192791822558,12,12,1.0,182.0,182,1,0,0.0,0.0,0.0,1.0,0.0,32,1.0,14.338333333333333,172.06
12443.0,732,1,485.31,182,8.666666666666666,27,2,5.87047619047619,40.0,0.55,485.31,23.904962037200562,21,21,1.0,182.0,182,1,0,0.0,0.0,0.0,1.0,0.0,26,1.0,23.11,485.31
12444.0,21,5,5005.46,1153,6.551136363636363,24,1,6.3586931818181816,40.0,0.65,1001.092,36.38456452930298,176,138,0.7840909090909091,230.6,582,5,149,0.8514285714285714,0.0,0.19886363636363635,0.8011363636363636,0.0,26,1.0,28.440113636363638,25027.3
12445.0,22,2,434.98,206,8.583333333333334,24,2,3.6370833333333334,28.0,0.42,217.49,10.327481664773455,24,24,1.0,103.0,144,2,398,17.304347826086957,0.0,0.0,0.8333333333333334,0.16666666666666666,32,1.0,18.124166666666667,869.96
12446.0,58,1,1002.3100000000001,351,6.157894736842105,12,2,4.352631578947368,14.95,0.42,1002.3100000000001,6.119333243775087,57,57,1.0,351.0,351,1,0,0.0,0.0,0.0,1.0,0.0,29,1.0,17.584385964912283,1002.3100000000001
12447.0,243,1,476.49,190,7.3076923076923075,12,2,3.5742307692307693,15.0,0.85,476.49,7.176101973805942,26,26,1.0,190.0,190,1,0,0.0,1.0,0.0,1.0,0.0,3,1.0,18.326538461538462,476.49
12448.0,44,1,449.45,243,11.045454545454545,24,1,5.951818181818182,65.0,0.19,449.45,19.12305152907218,22,22,1.0,243.0,243,1,0,0.0,0.0,0.0,1.0,0.0,32,1.0,20.429545454545455,449.45
12449.0,22,6,4835.89,2282,11.35323383084577,144,1,3.6448756218905474,18.0,0.18,805.9816666666667,24.06439593634328,201,125,0.6218905472636815,380.3333333333333,724,6,416,2.07,0.23880597014925373,0.4626865671641791,0.5373134328358209,0.0,3,1.0,24.05915422885572,29015.340000000004
12450.0,156,5,688.2,442,11.945945945945946,40,2,2.227837837837838,12.75,0.42,137.64000000000001,10.1567954810779,37,31,0.8378378378378378,88.4,136,5,318,8.777777777777779,0.4594594594594595,0.13513513513513514,0.8648648648648649,0.0,32,1.0,18.6,3441.0
